"","group","cond","subj","chan","P2","eP3a","lP3a","LDN"
"3061","ch","nov","43","CP2",6.14707434494119,3.47060991531586,6.08704637574508,0.867837454221967
"3062","ch","nov","43","Cz",10.6997740940531,3.12943655273889,6.94642509000879,-3.14538289193875
"3063","ch","nov","43","C4",2.19543707321422,2.94948551598733,6.58572783297448,-1.91880341255576
"3064","ch","nov","43","T8",-10.1896232413138,-2.34657540803589,0.564969783451515,0.293724627034204
"3065","ch","nov","43","FC6",-3.63088480291214,3.15365173307387,5.05141932110156,-4.17705566377402
"3066","ch","nov","43","FC2",5.67028366565562,3.64427163977163,7.18878390084414,-6.0820328650795
"3067","ch","nov","43","F4",0.136776957220377,3.67024827341654,6.32238330332284,-7.41220346274399
"3068","ch","nov","43","F8",-3.52025950072805,1.51957969639649,2.42526377622624,-0.590714372874098
"3069","ch","nov","43","FP2",0.120112989473645,2.75894606113818,4.46380931890488,-3.62734622566792
"3070","ch","nov","44","Fp1",7.18181357813134,2.13471204045315,2.06841568063086,-9.08537429355212
"3071","ch","nov","44","Fz",12.735623862362,4.1319041160299,2.27172945760448,-8.18388781606526
"3072","ch","nov","44","F3",12.5598249537185,4.20397301776479,4.22520858220089,-9.83691747744185
"3073","ch","nov","44","F7",8.35657913883182,2.99999128133957,3.72311056924207,-9.10159050402073
"3074","ch","nov","44","IO1",0.264831315858769,0.21984036144491,0.379141008483184,0.0998898999183159
"3075","ch","nov","44","FC5",11.0900719664149,3.78984608431607,2.94120265525675,-7.23947289848757
"3076","ch","nov","44","FC1",16.1911473808101,5.99414925631246,3.14262820646453,-6.78204919984789
"3077","ch","nov","44","C3",11.6394554486895,4.34987344172811,0.655138134154638,-5.7901777384007
"3078","ch","nov","44","T7",-2.07991513737949,0.574960192575141,-1.46148742847442,0.0950071857398704
"3079","ch","nov","44","M1",-3.05860121976968,-0.609789956862178,-1.01003146505493,3.16291495485539
"3080","ch","nov","44","CP5",-0.833526717129919,-0.101261809307342,-3.77665632928444,-2.50339553977482
"3081","ch","nov","44","CP1",6.95531795081332,3.96975542115336,-0.962618429956491,-4.15720102559896
"3082","ch","nov","44","Pz",2.60969229967699,2.44540021068153,-1.42225846060271,-1.92006753322899
"3083","ch","nov","44","P3",0.483071933025204,0.836883269802998,-3.00715754655832,-0.754298005095665
"3084","ch","nov","44","P7",-4.09576146029469,-1.24926625268987,-3.0639607643017,2.93361349966411
"3085","ch","nov","44","LO1",0.480422417256518,0.471190585892233,0.609145196454273,-0.433411265148346
"3086","ch","nov","44","Oz",-3.2263420857888,-2.94559124808202,-5.39180650121198,0.887836730667265
"3087","ch","nov","44","LO2",-0.820126344057638,-0.224846493946815,-0.428899791670663,0.0313171700462355
"3088","ch","nov","44","P4",-1.35010894363275,-0.114487700360363,-4.87959108316955,-1.99679439288742
"3089","ch","nov","44","P8",-6.18210483949844,-2.40411668902735,-5.3190992203584,2.19438504153208
"3090","ch","nov","44","M2",-4.76351003718835,-1.5608227867181,-2.00900211436675,5.55417250054972
"3091","ch","nov","44","CP6",-1.54041707216239,0.0770799845472173,-2.78229768218886,0.00498138543209615
"3092","ch","nov","44","CP2",5.83760501766082,2.77759089580914,-2.19403917243694,-4.37678911720857
"3093","ch","nov","44","Cz",15.0163877888279,5.76337594084929,1.32929584318885,-5.19334942701964
"3094","ch","nov","44","C4",4.97456374190856,0.730714891189994,-2.21497733172696,-6.0250101831575
"3095","ch","nov","44","T8",-7.64116156888179,-0.789399125706267,-2.66067888205685,1.52832375749126
"3096","ch","nov","44","FC6",6.16356916359775,0.345742079036655,-1.30513576468658,-8.42097329297792
"3097","ch","nov","44","FC2",15.0969667426945,4.03228401528219,1.28362980615173,-7.0476019037856
"3098","ch","nov","44","F4",12.9422269870312,1.43921857342061,0.441851329570223,-9.68410747542359
"3099","ch","nov","44","F8",4.03855773828274,-0.635004220794658,-1.86130025278942,-9.73014866586388
"3100","ch","nov","44","FP2",6.99417793713614,1.04549353618879,0.690708070231633,-9.90250984021448
"3101","ch","nov","45","Fp1",2.65031754202991,-0.0505315806845162,1.53837918957272,-3.55190429971409
"3102","ch","nov","45","Fz",8.03950885332399,-0.924214740031405,5.62485278244092,-6.70201122040754
"3103","ch","nov","45","F3",2.65509542900944,0.843326154131117,4.60862089445796,-5.13868860024247
"3104","ch","nov","45","F7",-3.04816050648958,-0.290109588031583,-1.07733047777109,-2.19502094232167
"3105","ch","nov","45","IO1",-0.618573624648805,-0.154040305055817,-0.274373526915707,0.0375347894783266
"3106","ch","nov","45","FC5",-4.91238607602762,-0.454725402868577,0.491473886101789,-3.92159276902232
"3107","ch","nov","45","FC1",6.45942964014852,-0.420443522969604,5.04586215278135,-8.87540058564883
"3108","ch","nov","45","C3",0.212672186755874,-0.906019069117483,0.544814225985425,-7.78094134127246
"3109","ch","nov","45","T7",-11.5751755718742,-0.509348616561682,-0.58002357236832,1.46003667481257
"3110","ch","nov","45","M1",-4.15958690903933,-2.90964968938746,-2.54593602692541,5.68274646356902
"3111","ch","nov","45","CP5",-7.89403428857992,-1.87335262646338,-1.34575434044366,-2.23322745896119
"3112","ch","nov","45","CP1",0.376707963803189,-1.07966855127891,-1.25775519854689,-7.82928810137855
"3113","ch","nov","45","Pz",-1.5064483952,-2.07354333544901,-2.8135294077329,-4.25843199648571
"3114","ch","nov","45","P3",-3.33458060552803,-3.15473204132303,-3.54127149204253,-1.34942484639294
"3115","ch","nov","45","P7",-8.93691327970532,-6.04198877964601,-5.85422826235576,0.58604218930105
"3116","ch","nov","45","LO1",-1.82955462581355,-0.268493042715808,-0.453529519695346,-0.068978594101636
"3117","ch","nov","45","Oz",-5.79975929488102,-7.06370180056244,-7.86799817715126,4.70602980140811
"3118","ch","nov","45","LO2",0.214543145143448,0.411953731829504,0.848700605514062,0.379976261057445
"3119","ch","nov","45","P4",-4.57216717877095,-4.35948792983527,-4.9439385405046,-1.26159082297727
"3120","ch","nov","45","P8",-8.14280623918693,-5.46342147848633,-6.62464252106541,4.35366361557845
"3121","ch","nov","45","M2",-3.2745262217772,-0.668432439405953,-0.865523071074516,6.30320264038398
"3122","ch","nov","45","CP6",-5.03503390245107,-1.84812364396073,-1.43219940300489,1.59860554099952
"3123","ch","nov","45","CP2",-0.024079318255777,-2.09515369074209,-1.93164257818221,-5.94786768647552
"3124","ch","nov","45","Cz",6.60483782756887,-0.0792172830080975,3.04422779560279,-9.14795570190765
"3125","ch","nov","45","C4",0.999870268380633,-2.1474383700157,-1.42009655384128,-5.00646214822404
"3126","ch","nov","45","T8",-4.96995931472358,2.04383321305101,3.13795054673072,3.07526084846487
"3127","ch","nov","45","FC6",0.933922091499397,-0.922753340721972,1.59763624694519,-3.88120936753684
"3128","ch","nov","45","FC2",7.1566543323547,-1.87361807012787,3.56622327850142,-7.71479983112769
"3129","ch","nov","45","F4",5.06822915811566,-1.52783334877772,2.99244646381738,-5.45490237567192
"3130","ch","nov","45","F8",2.05471611271076,-0.160644850764934,1.1559555838905,-0.525344057634126
"3131","ch","nov","45","FP2",1.75543527765726,-0.242138755848512,1.72858112718442,-1.20204795639183
"3132","ch","nov","46","Fp1",4.78124420729391,0.0941223831209091,0.0203056597412975,-1.78857287320927
"3133","ch","nov","46","Fz",6.28891810708889,0.363797891734592,0.55152497726287,-0.718126248650203
"3134","ch","nov","46","F3",5.34023378993244,0.162887864167557,-1.51547681872869,-1.96308842841335
"3135","ch","nov","46","F7",1.76105845304451,0.51302873330125,-3.53170396003281,-3.65035046341619
"3136","ch","nov","46","IO1",-0.0086166261441135,-0.0657515618794084,-0.453011168709326,-0.544062369172983
"3137","ch","nov","46","FC5",0.878330075894183,0.776045806640242,-4.09783257972098,-2.69021093296032
"3138","ch","nov","46","FC1",6.5386119400833,1.39622704429889,0.29946144066492,-2.18836965138435
"3139","ch","nov","46","C3",0.847914893281118,2.55585884700337,-2.77214156861618,-0.982944606214471
"3140","ch","nov","46","T7",-8.80927862719595,1.05105955844465,-5.77427846031376,-2.24123276737183
"3141","ch","nov","46","M1",-4.08803247582412,-1.10823693216258,-1.7936237095934,0.249369980754826
"3142","ch","nov","46","CP5",-6.58354704239157,2.47238291436342,-3.61047454650665,1.37719075999295
"3143","ch","nov","46","CP1",1.88300216127565,3.94541383666443,-1.43845881196567,0.934897697579565
"3144","ch","nov","46","Pz",1.52011098385899,3.45701139916387,-0.568192894851284,2.67440954744364
"3145","ch","nov","46","P3",0.709427347821273,1.54410495301639,-1.515266756496,3.78138576017853
"3146","ch","nov","46","P7",-7.24164469679745,-0.753148337254444,-3.27097319414438,0.856830420575987
"3147","ch","nov","46","LO1",-0.0363395014235634,0.0119667657582305,-1.23912064377308,-1.03623310346729
"3148","ch","nov","46","Oz",-0.30340763625723,-2.22706483360059,-1.83410952811854,4.02913169893743
"3149","ch","nov","46","LO2",-3.07121015870892,0.144463580332178,-0.806211624757549,-0.166930433115898
"3150","ch","nov","46","P4",0.173770609498387,1.92827816544608,-1.66330401985831,3.78684348256037
"3151","ch","nov","46","P8",-3.95895999173858,1.37752368338517,-1.57023102694708,5.03494667870536
"3152","ch","nov","46","M2",-3.03996481135525,0.244578220098822,-0.436306500678941,1.51729874544609
"3153","ch","nov","46","CP6",-2.8835557200302,3.22961945995177,-1.73950644107651,3.24418519607434
"3154","ch","nov","46","CP2",1.74401854787543,4.57971585188925,-1.03648733872352,-0.139383605065076
"3155","ch","nov","46","Cz",4.58114108755206,5.68261970304694,0.801630718722254,-0.839066120736804
"3156","ch","nov","46","C4",-1.05116823107552,1.91963406008472,-2.00151508253794,-1.46192933547693
"3157","ch","nov","46","T8",-10.4839043213286,2.02138758463102,-3.04203343251193,0.129235613750142
"3158","ch","nov","46","FC6",-2.68255739543766,0.0188798369555121,-3.29212754528065,-2.65332953843325
"3159","ch","nov","46","FC2",3.8791317968239,2.37136920104912,0.136188494651355,-0.792411424500035
"3160","ch","nov","46","F4",3.37253841681874,-0.0235023052327758,-0.393850252866251,-1.2502749418355
"3161","ch","nov","46","F8",-3.62145088279844,-0.888154582444932,-3.36108846950006,-2.36736869118583
"3162","ch","nov","46","FP2",3.77920329031729,-0.645138669083786,1.4739666887613,-1.29049624072868
"3163","ch","nov","47","Fp1",1.39918718593955,-1.02581890827285,2.21207703638413,-2.80663794572042
"3164","ch","nov","47","Fz",11.0392905154171,-1.83248472321398,5.62335036660233,-5.28665523980501
"3165","ch","nov","47","F3",4.36746759720196,-2.53452024893465,4.24248019672847,-5.79051935401297
"3166","ch","nov","47","F7",-2.94877039329913,-1.20367056622594,0.779063961867218,-2.49349828559662
"3167","ch","nov","47","IO1",-0.251929898890083,-0.0751596375097811,-0.117859449903862,0.441645443431873
"3168","ch","nov","47","FC5",-2.06944031192209,-0.711612341941074,3.07880709018041,-2.24426697031917
"3169","ch","nov","47","FC1",12.6556962947739,-2.5023701486692,6.26126149346568,-5.14687624092127
"3170","ch","nov","47","C3",3.16912049982693,-1.82779862522231,4.98028647185398,0.148397369633769
"3171","ch","nov","47","T7",-5.65649968588355,1.05832369261679,3.16625086625114,5.56119863701137
"3172","ch","nov","47","M1",-0.630705380599812,0.0711850263979035,-0.341178231435218,3.50615618599931
"3173","ch","nov","47","CP5",-2.55893960188994,-1.8064804982159,2.50018410201919,4.52988378282686
"3174","ch","nov","47","CP1",4.94756960121716,-3.49751589606559,6.44769249905222,4.05096191971038
"3175","ch","nov","47","Pz",-0.0420711210313171,-3.95134651129151,2.7519112586985,6.06096474312701
"3176","ch","nov","47","P3",-0.837791929378912,-4.73900979379924,-0.0430954706747566,5.18658186405002
"3177","ch","nov","47","P7",-1.38862909683048,-1.25448966233229,-0.49533977558927,5.96258755428052
"3178","ch","nov","47","LO1",-1.57894282120762,-0.225900623981167,0.439569422130745,0.323162295898048
"3179","ch","nov","47","Oz",-0.672109945324678,-3.97133404501921,-2.68790463206994,6.05789054159585
"3180","ch","nov","47","LO2",0.0145014975859616,0.655321830017826,0.282339929886732,-0.703043849146156
"3181","ch","nov","47","P4",-2.23157714025089,-4.12608641467639,-0.394489000453393,4.38856765062014
"3182","ch","nov","47","P8",-1.35579897791227,0.47386866409445,-0.434222292765627,4.44567435098768
"3183","ch","nov","47","M2",0.572394430144457,1.02763571064717,-0.475081756561875,3.77249002605187
"3184","ch","nov","47","CP6",-0.0175266148899038,0.523094425352242,2.27442806471985,2.48300224914869
"3185","ch","nov","47","CP2",2.8208333969593,-4.51105799378395,4.41295019209088,-0.0561519499151399
"3186","ch","nov","47","Cz",19.4578001858375,-2.1645169745599,8.77273383174668,-3.72923393601336
"3187","ch","nov","47","C4",4.99805453973073,-2.42371212612156,2.44112652818804,-3.91709297507351
"3188","ch","nov","47","T8",-0.900013543005735,3.71019227482507,2.86384974718881,2.33425985684101
"3189","ch","nov","47","FC6",0.608795899274584,-0.279334359063936,0.981465591854595,-7.13425993038611
"3190","ch","nov","47","FC2",12.6183210991531,-1.44788278783065,5.1488732194584,-6.75479648533951
"3191","ch","nov","47","F4",6.39747375760958,-0.812826199350722,2.90553773218363,-8.33060033028368
"3192","ch","nov","47","F8",-0.943519497868194,0.418101437560864,0.46731724376605,-3.46923377956075
"3193","ch","nov","47","FP2",1.13887421647415,0.184805290411382,0.44155462254621,-0.233001276305175
"3194","ch","nov","48","Fp1",0.153679419134905,-0.272512891010981,-2.23918689141587,-8.75757871714051
"3195","ch","nov","48","Fz",5.44895823217915,1.86663859424855,-1.9543284068878,-17.3755416015259
"3196","ch","nov","48","F3",3.51805098167334,1.03800260163747,-2.08397946328619,-15.105448608467
"3197","ch","nov","48","F7",-0.489166842743513,0.493236913331738,-2.33207007430311,-9.64227012055327
"3198","ch","nov","48","IO1",-0.648936222033751,-0.149291102918955,-0.461916518056058,-1.33586933462584
"3199","ch","nov","48","FC5",1.70673654813241,1.26537013515234,-2.24028209255233,-11.6854640037133
"3200","ch","nov","48","FC1",8.06487507739272,3.26268287555639,-0.835066193884686,-15.0317855771807
"3201","ch","nov","48","C3",7.38987802722913,2.05560484063839,-2.64089717842837,-9.88146235680775
"3202","ch","nov","48","T7",-3.59265172948055,2.5873821885645,0.744300286112956,4.00419309051034
"3203","ch","nov","48","M1",-1.02952034073883,-1.35357911572646,-0.266843627898161,2.6306388738287
"3204","ch","nov","48","CP5",4.45303888988819,2.63467794734266,-1.74579098724841,1.16247368458638
"3205","ch","nov","48","CP1",9.46170435852531,1.31151216662562,-2.11987858610686,-5.99407494456181
"3206","ch","nov","48","Pz",9.18205782161227,0.251766022379498,-1.92638573803456,-0.270458039359673
"3207","ch","nov","48","P3",5.41359003139887,-0.752796197828822,-3.02350424678317,2.05426238078014
"3208","ch","nov","48","P7",-0.682811326068213,-0.0940310394391771,-1.01874773454033,6.97300197671454
"3209","ch","nov","48","LO1",-0.65454059470628,0.168018950784846,-0.485387833054239,-1.56167520080452
"3210","ch","nov","48","Oz",3.75082334042124,-2.62179754812991,-2.77675940907817,5.18160817952461
"3211","ch","nov","48","LO2",0.448041938417011,0.538135281516511,-0.458327358382305,-1.63757783324512
"3212","ch","nov","48","P4",6.74933995016969,-1.6505325165848,-4.25505479384523,-2.21530237670823
"3213","ch","nov","48","P8",7.42978804106462,0.922299030255092,-2.63481528712459,-0.432272829671432
"3214","ch","nov","48","M2",2.99579951203189,0.764527513589002,1.20317813458064,7.47892159697284
"3215","ch","nov","48","CP6",8.70754890249392,0.985043484380606,-3.63236310510551,-1.28645303618038
"3216","ch","nov","48","CP2",10.2724817005907,0.867378245324869,-1.86708126219188,-4.60013398771377
"3217","ch","nov","48","Cz",11.3559161351679,2.55921804428178,-0.0524526236679679,-9.7109439015432
"3218","ch","nov","48","C4",7.78824083484085,0.395986639393894,-3.66085436917873,-8.54798721591349
"3219","ch","nov","48","T8",7.24247460720694,3.89516827520343,-0.699674817058519,0.245797423949358
"3220","ch","nov","48","FC6",3.65603316654093,1.07621982516214,-2.81805354690504,-11.0597705801215
"3221","ch","nov","48","FC2",8.15615130945294,2.97924542991478,-0.222286875027543,-13.237550588397
"3222","ch","nov","48","F4",4.48155920580403,1.14526084989557,-2.70569836374942,-16.5943569879408
"3223","ch","nov","48","F8",0.270684269579535,1.09530371252007,-1.55047177916386,-7.95829152309037
"3224","ch","nov","48","FP2",0.448878727364086,0.82688761713996,-1.55923800213238,-7.1637027102713
"3225","ch","nov","49","Fp1",1.22212957510913,0.0977889509901902,-1.10091590985597,0.194121941231856
"3226","ch","nov","49","Fz",7.95394854186208,1.32235188886383,1.52807983746431,-4.81185222321733
"3227","ch","nov","49","F3",4.14203745529016,1.32322047673161,0.609877395604055,-4.6065281507024
"3228","ch","nov","49","F7",-2.67418045972629,0.704245019951203,-0.629524316658303,-2.86771764464092
"3229","ch","nov","49","IO1",-0.35931425105952,-0.0267027702636853,-0.0285069751657069,-0.069197961082138
"3230","ch","nov","49","FC5",-0.380211397847549,1.26427175454959,-0.058030445767584,-3.92727607180883
"3231","ch","nov","49","FC1",7.65589356359577,0.0228588634471488,1.19164980720682,-4.77428825931683
"3232","ch","nov","49","C3",2.83884954417926,-1.28284467972383,1.166001702755,-1.48730553051252
"3233","ch","nov","49","T7",-6.711740904717,-1.14000402969375,0.171069230158322,2.29612591576314
"3234","ch","nov","49","M1",-2.26303047607581,-1.52272533750706,-0.151085227607673,1.1588956132126
